,neck,neck,neck,trunk,trunk,trunk,upperarm,upperarm,upperarm,upperarm,lower arm,lower arm,wrist,wrist,wrist,wrist,knee,knee,leg_support
,flexion,bending,twisting,flexion,bending,twisting,left_flexion,right_flexion,left_abduction,right_abduction,left_flexion,right_flexion,left_flexion,right_flexion,left_twisting,right_twisting,left_flexion,right_flexion,ratio
frame,,,,,,,,,,,,,,,,,,,
69,29.62783819,-0.149938759,8.884623489,-4.02803504,-0.542695525,5.446523139,36.34524797,13.1606328,7.87537466,22.9370078,21.43077657,-3.299119266,11.77279935,9.248707371,15.88530005,22.86185625,6.905112775,24.36547256,0.493891548
70,29.38440871,-2.630235496,9.4945123,-4.160668114,-0.923976,6.27446482,36.77871372,15.69793329,5.766599689,21.36087862,21.06731735,-3.769199135,12.99946881,11.1624858,16.20639277,22.54485884,6.113140266,24.42048679,0.49448924
71,29.02142355,-3.132522594,8.98307182,-3.642436901,-0.5826772,5.674233532,35.68385479,18.14480181,7.534356265,20.36939685,15.50816823,-5.44242587,11.58404492,11.12027377,18.74273638,25.08682861,6.373637613,24.98551633,0.493953216
72,28.52133434,-3.193966768,9.361715556,-3.376352985,-0.423117789,5.076834817,36.9358386,20.12265608,7.77444101,20.58425344,13.94945705,-6.104947164,12.23416635,11.35854374,20.21911517,26.66512886,5.645454321,24.07467442,0.494405342
73,28.57850225,-3.015291752,8.664921472,-3.887907012,-0.296083641,4.341145483,37.41575751,22.93662924,7.771795435,18.80058907,14.04819325,-4.286398208,12.23571897,12.19632137,19.28019403,25.55322154,6.225966449,23.00061661,0.495461301
74,28.46767488,-3.217733181,10.02425395,-4.062452284,-0.386328498,4.023526238,38.20826526,24.00408625,9.079380415,19.50782658,13.56122962,-4.075411745,12.85457991,12.63252054,19.9262028,24.97100801,6.604375305,23.02238771,0.496009694
75,28.71562491,-1.242157273,9.30721033,-4.160453041,-0.206147762,4.377646627,40.18320754,23.7760691,10.00292531,21.32245459,13.8317525,-4.018496672,13.31987767,12.15224991,19.90784887,24.88312522,6.780134883,23.44227378,0.496327049
76,28.23017618,-0.989622724,9.276143783,-4.433504351,-0.648239356,4.114682692,39.95899693,23.22673941,15.22307206,24.85157161,14.35817727,-3.600268431,12.62565005,11.50465687,19.62616319,26.15014545,6.849332167,22.33141931,0.496803326
77,28.69764464,-0.264933864,8.665662857,-4.660264736,-0.902679156,5.005026021,41.41427879,23.30216093,18.91015531,24.92458953,17.32218884,-2.181131877,12.90160729,13.10851048,20.00451348,26.46510938,6.587076394,22.28870145,0.497015328
78,29.01156731,0.263240443,8.94933458,-4.553637293,-1.065536531,5.376199659,42.0923512,22.11252114,23.68470475,24.22159363,22.76359357,-2.120323205,11.60515387,12.69366754,18.10840902,25.38669954,6.122921876,22.71816639,0.496813015
79,28.44423733,1.318728775,9.295544911,-4.336287879,-1.180602656,5.834841469,42.34741413,19.7673892,25.21788911,25.72271244,22.35434295,-3.05165218,12.80351802,11.42432401,19.78284048,25.62429221,6.173112235,22.08799717,0.497291477
